booking_id,booking_date,checkin_date,channel_id,Channel Name,rate_code,gross_revenue,Commission Rate,commission_amount,net_revenue,booking_status
41,4/12/2025,8/12/2025,3,#REF!,PROMO10,0.00,#REF!,103.63,0.00,cancelled
42,7/11/2025,11/11/2025,2,#REF!,FLASH,0.00,#REF!,3.02,0.00,cancelled
43,14/12/2025,19/12/2025,2,#REF!,RACK,0.00,#REF!,23.98,0.00,cancelled
44,22/10/2025,23/10/2025,1,#REF!,PROMO10,0.00,#REF!,7.85,0.00,cancelled
45,7/11/2025,12/11/2025,2,#REF!,PROMO20,0.00,#REF!,22.50,0.00,cancelled
46,14/10/2025,18/10/2025,1,#REF!,PROMO20,"4,923.00",#REF!,46.41,"1,110.36",confirmed
47,10/10/2025,12/10/2025,4,#REF!,FLASH,0.00,#REF!,0.00,85.20,cancelled
48,29/12/2025,3/1/2026,1,#REF!,RACK,"5,956.60",#REF!,0.00,"4,526.46",confirmed
49,26/12/2025,28/12/2025,2,#REF!,PROMO10,"6,958.90",#REF!,948.21,"3,488.18",confirmed
50,3/11/2025,6/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,68.57,cancelled
51,9/10/2025,11/10/2025,4,#REF!,PROMO10,"4,028.00",#REF!,539.09,"4,483.81",confirmed
52,16/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,11.53,cancelled
53,27/10/2025,31/10/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,7.54,cancelled
54,8/12/2025,13/12/2025,3,#REF!,CORP,"5,675.00",#REF!,0.00,"5,800.03",confirmed
55,19/11/2025,24/11/2025,1,#REF!,PROMO20,0.00,#REF!,4.61,0.00,cancelled
56,16/10/2025,20/10/2025,4,#REF!,PROMO20,"4,897.00",#REF!,"1,166.29","3,947.80",confirmed
57,20/11/2025,24/11/2025,1,#REF!,PROMO20,"2,692.20",#REF!,0.00,"3,151.03",confirmed
58,18/12/2025,19/12/2025,2,#REF!,CORP,"6,112.60",#REF!,15.21,"4,739.18",confirmed
59,8/11/2025,10/11/2025,4,#REF!,FLASH,"3,612.00",#REF!,591.37,"2,056.40",confirmed
60,2/12/2025,6/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,102.99,cancelled
61,10/11/2025,11/11/2025,4,#REF!,CORP,0.00,#REF!,27.25,92.32,cancelled
62,9/10/2025,12/10/2025,1,#REF!,RACK,0.00,#REF!,111.22,166.34,cancelled
63,29/10/2025,30/10/2025,4,#REF!,PROMO10,"3,991.40",#REF!,"1,242.44","2,283.25",confirmed
64,4/12/2025,8/12/2025,4,#REF!,RACK,"3,721.50",#REF!,959.16,"3,117.62",confirmed
65,29/12/2025,2/1/2026,1,#REF!,RACK,0.00,#REF!,0.00,87.80,cancelled
66,24/12/2025,28/12/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
67,22/11/2025,27/11/2025,2,#REF!,RACK,0.00,#REF!,21.08,0.00,cancelled
68,29/11/2025,2/12/2025,4,#REF!,CORP,0.00,#REF!,25.18,0.00,cancelled
69,24/10/2025,26/10/2025,1,#REF!,PROMO10,0.00,#REF!,32.12,0.00,cancelled
70,30/10/2025,3/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
71,27/11/2025,29/11/2025,4,#REF!,PROMO20,"5,078.00",#REF!,696.99,819.04,confirmed
72,9/10/2025,13/10/2025,1,#REF!,PROMO10,"4,890.60",#REF!,36.71,"3,842.90",confirmed
73,25/11/2025,26/11/2025,1,#REF!,PROMO20,"5,464.00",#REF!,14.76,"5,596.96",confirmed
74,20/12/2025,23/12/2025,2,#REF!,RACK,"4,830.80",#REF!,"1,662.78","3,184.42",confirmed
75,14/10/2025,18/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,164.61,cancelled
76,17/11/2025,19/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
77,22/11/2025,27/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
78,16/12/2025,19/12/2025,1,#REF!,PROMO20,"5,649.00",#REF!,0.00,"4,248.06",confirmed
79,17/12/2025,18/12/2025,1,#REF!,CORP,0.00,#REF!,24.99,7.79,cancelled
80,2/12/2025,5/12/2025,1,#REF!,PROMO20,"3,521.00",#REF!,0.00,"3,446.40",confirmed
81,14/11/2025,16/11/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,54.13,cancelled
82,8/12/2025,10/12/2025,1,#REF!,CORP,0.00,#REF!,1.69,0.00,cancelled
83,23/10/2025,24/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,16.53,cancelled
84,25/12/2025,26/12/2025,4,#REF!,PROMO20,"5,370.00",#REF!,728.79,"2,155.59",confirmed
85,4/10/2025,6/10/2025,1,#REF!,RACK,"5,275.80",#REF!,78.64,"4,768.54",confirmed
86,10/11/2025,12/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,49.40,cancelled
87,20/12/2025,23/12/2025,2,#REF!,PROMO10,"3,221.40",#REF!,809.70,"2,100.91",confirmed
88,28/10/2025,2/11/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,125.02,cancelled
89,26/12/2025,29/12/2025,1,#REF!,RACK,"3,656.70",#REF!,0.00,"3,204.53",confirmed
90,8/12/2025,9/12/2025,3,#REF!,RACK,"5,605.00",#REF!,"2,725.38","2,094.56",confirmed
91,17/12/2025,19/12/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
92,13/11/2025,15/11/2025,2,#REF!,PROMO10,0.00,#REF!,43.69,0.00,cancelled
93,21/11/2025,25/11/2025,3,#REF!,PROMO20,0.00,#REF!,11.27,133.85,cancelled
94,25/10/2025,27/10/2025,4,#REF!,CORP,"3,175.90",#REF!,0.00,"3,717.78",confirmed
95,16/11/2025,18/11/2025,2,#REF!,RACK,"4,864.00",#REF!,889.93,"4,041.25",confirmed
96,6/10/2025,9/10/2025,1,#REF!,PROMO20,"4,919.00",#REF!,0.00,"6,837.31",confirmed
97,22/12/2025,24/12/2025,2,#REF!,RACK,"2,727.90",#REF!,0.00,"1,923.63",confirmed
98,28/11/2025,1/12/2025,4,#REF!,RACK,"4,509.00",#REF!,623.01,841.34,confirmed
99,10/12/2025,14/12/2025,1,#REF!,CORP,"2,797.20",#REF!,0.00,"3,243.70",confirmed
100,18/11/2025,23/11/2025,2,#REF!,PROMO10,"4,250.00",#REF!,"1,938.55","4,902.86",confirmed
101,29/10/2025,3/11/2025,1,#REF!,FLASH,"4,113.00",#REF!,0.00,"3,642.97",confirmed
102,23/12/2025,26/12/2025,2,#REF!,CORP,"5,639.40",#REF!,24.79,"3,614.01",confirmed
103,17/11/2025,22/11/2025,4,#REF!,FLASH,"3,241.00",#REF!,632.20,"3,510.48",confirmed
104,27/11/2025,30/11/2025,2,#REF!,RACK,"5,319.90",#REF!,"1,032.71","4,958.78",confirmed
105,15/12/2025,16/12/2025,4,#REF!,RACK,"5,281.00",#REF!,637.58,"4,232.35",confirmed
106,14/12/2025,19/12/2025,3,#REF!,FLASH,0.00,#REF!,0.00,25.22,cancelled
107,18/11/2025,23/11/2025,4,#REF!,PROMO20,"5,391.90",#REF!,"3,262.09","3,822.76",confirmed
108,12/10/2025,16/10/2025,3,#REF!,CORP,"4,237.00",#REF!,44.33,"3,145.29",confirmed
109,16/12/2025,18/12/2025,3,#REF!,CORP,"3,596.00",#REF!,1.24,"3,059.47",confirmed
110,17/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
111,24/11/2025,29/11/2025,4,#REF!,PROMO10,"3,816.40",#REF!,"1,229.77",986.42,confirmed
112,2/10/2025,5/10/2025,1,#REF!,PROMO20,0.00,#REF!,12.87,37.95,cancelled
113,10/11/2025,14/11/2025,4,#REF!,PROMO20,"4,158.70",#REF!,"1,355.58","6,585.60",confirmed
114,31/10/2025,1/11/2025,1,#REF!,CORP,"5,553.60",#REF!,0.00,"4,176.20",confirmed
115,2/10/2025,6/10/2025,3,#REF!,FLASH,0.00,#REF!,27.78,0.00,cancelled
116,1/11/2025,6/11/2025,4,#REF!,FLASH,"3,999.10",#REF!,"5,013.25","3,666.57",confirmed
117,18/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
118,9/10/2025,11/10/2025,3,#REF!,PROMO20,0.00,#REF!,53.26,0.00,cancelled
119,10/10/2025,11/10/2025,2,#REF!,PROMO10,0.00,#REF!,27.66,77.47,cancelled
120,9/11/2025,14/11/2025,2,#REF!,RACK,"3,299.10",#REF!,827.03,"3,867.73",confirmed
121,14/12/2025,18/12/2025,4,#REF!,CORP,"3,316.60",#REF!,0.00,"3,754.11",confirmed
122,13/12/2025,16/12/2025,4,#REF!,RACK,"3,128.30",#REF!,999.90,"1,883.56",confirmed
123,22/12/2025,24/12/2025,1,#REF!,FLASH,0.00,#REF!,22.87,2.57,cancelled
124,24/11/2025,25/11/2025,1,#REF!,CORP,0.00,#REF!,13.50,0.00,cancelled
125,4/11/2025,7/11/2025,2,#REF!,CORP,"5,172.30",#REF!,40.18,"4,543.98",confirmed
126,20/12/2025,21/12/2025,3,#REF!,CORP,0.00,#REF!,5.74,0.00,cancelled
127,25/11/2025,30/11/2025,1,#REF!,CORP,0.00,#REF!,13.03,8.15,cancelled
128,6/11/2025,10/11/2025,4,#REF!,PROMO10,"4,634.00",#REF!,"2,549.92","1,684.40",confirmed
129,7/10/2025,10/10/2025,1,#REF!,FLASH,"5,690.00",#REF!,57.34,"4,592.15",confirmed
130,19/12/2025,20/12/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,145.53,cancelled
131,10/10/2025,15/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
132,22/10/2025,25/10/2025,3,#REF!,CORP,0.00,#REF!,8.46,149.35,cancelled
133,31/10/2025,4/11/2025,4,#REF!,FLASH,"4,672.20",#REF!,871.22,"2,213.23",confirmed
134,4/10/2025,9/10/2025,2,#REF!,RACK,"4,585.00",#REF!,"3,218.89","3,689.85",confirmed
135,28/12/2025,31/12/2025,1,#REF!,PROMO20,0.00,#REF!,16.75,0.00,cancelled
136,20/10/2025,25/10/2025,2,#REF!,CORP,"5,125.50",#REF!,20.22,"5,671.32",confirmed
137,4/10/2025,5/10/2025,3,#REF!,PROMO20,"3,923.00",#REF!,858.37,"4,480.74",confirmed
138,13/11/2025,14/11/2025,2,#REF!,PROMO20,0.00,#REF!,51.02,0.00,cancelled
139,16/10/2025,19/10/2025,3,#REF!,RACK,"5,064.00",#REF!,"1,045.99",926.35,confirmed
140,8/10/2025,13/10/2025,1,#REF!,PROMO20,"4,938.00",#REF!,0.00,"4,778.80",confirmed
141,5/10/2025,8/10/2025,1,#REF!,RACK,0.00,#REF!,47.80,0.00,cancelled
142,11/10/2025,12/10/2025,1,#REF!,PROMO10,"3,704.40",#REF!,20.91,"4,236.76",confirmed
143,10/10/2025,11/10/2025,4,#REF!,PROMO20,"5,041.80",#REF!,"1,217.54","4,328.58",confirmed
144,29/10/2025,30/10/2025,1,#REF!,RACK,"5,952.00",#REF!,35.12,"5,924.70",confirmed
145,13/11/2025,16/11/2025,1,#REF!,CORP,"4,230.00",#REF!,18.71,"4,169.20",confirmed
146,3/12/2025,7/12/2025,4,#REF!,PROMO20,"5,354.00",#REF!,272.51,"2,148.98",confirmed
147,21/12/2025,23/12/2025,4,#REF!,PROMO20,"6,054.10",#REF!,"1,012.21","3,698.96",confirmed
148,5/10/2025,9/10/2025,2,#REF!,PROMO10,"5,941.00",#REF!,347.54,"4,819.22",confirmed
149,27/12/2025,29/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
150,16/10/2025,21/10/2025,2,#REF!,RACK,"5,233.00",#REF!,967.33,"3,525.82",confirmed
151,19/11/2025,23/11/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
152,13/12/2025,14/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,251.58,cancelled
153,5/10/2025,6/10/2025,3,#REF!,RACK,"4,983.30",#REF!,683.66,"3,617.36",confirmed
154,1/10/2025,4/10/2025,4,#REF!,RACK,0.00,#REF!,9.85,0.00,cancelled
155,18/12/2025,20/12/2025,4,#REF!,CORP,"3,456.60",#REF!,50.17,"6,926.27",confirmed
156,14/11/2025,16/11/2025,1,#REF!,PROMO20,"4,045.00",#REF!,21.26,"4,025.62",confirmed
157,9/11/2025,14/11/2025,2,#REF!,RACK,"4,615.00",#REF!,"1,638.10","2,890.24",confirmed
158,27/10/2025,1/11/2025,2,#REF!,FLASH,"5,553.00",#REF!,303.60,916.47,confirmed
159,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
160,23/10/2025,24/10/2025,3,#REF!,PROMO20,"7,320.30",#REF!,701.32,"6,392.57",confirmed
161,28/10/2025,31/10/2025,2,#REF!,CORP,"3,489.30",#REF!,7.14,"3,785.76",confirmed
162,20/12/2025,25/12/2025,1,#REF!,RACK,"3,498.30",#REF!,4.63,"3,003.32",confirmed
163,22/11/2025,25/11/2025,2,#REF!,CORP,0.00,#REF!,0.00,70.42,cancelled
164,25/10/2025,29/10/2025,2,#REF!,CORP,"4,707.90",#REF!,0.00,"2,646.44",confirmed
165,10/10/2025,14/10/2025,2,#REF!,PROMO20,0.00,#REF!,25.09,38.78,cancelled
166,23/11/2025,24/11/2025,4,#REF!,PROMO20,0.00,#REF!,15.19,131.70,cancelled
167,9/10/2025,10/10/2025,4,#REF!,PROMO20,"6,286.80",#REF!,"2,654.09","3,796.51",confirmed
168,24/10/2025,27/10/2025,2,#REF!,RACK,"5,281.00",#REF!,295.29,918.36,confirmed
169,6/12/2025,8/12/2025,2,#REF!,FLASH,0.00,#REF!,0.00,179.85,cancelled
170,18/11/2025,23/11/2025,4,#REF!,FLASH,"5,106.60",#REF!,"3,145.11","2,017.86",confirmed
171,25/10/2025,28/10/2025,1,#REF!,CORP,0.00,#REF!,10.91,51.12,cancelled
172,5/11/2025,7/11/2025,2,#REF!,CORP,0.00,#REF!,3.04,105.14,cancelled
173,25/11/2025,28/11/2025,2,#REF!,FLASH,"5,066.10",#REF!,286.94,"1,609.70",confirmed
174,5/12/2025,9/12/2025,1,#REF!,FLASH,0.00,#REF!,0.00,72.04,cancelled
175,21/11/2025,25/11/2025,2,#REF!,PROMO20,0.00,#REF!,38.32,0.00,cancelled
176,27/12/2025,1/1/2026,1,#REF!,RACK,"6,321.90",#REF!,8.23,"3,893.30",confirmed
177,25/11/2025,26/11/2025,4,#REF!,PROMO20,"3,849.00",#REF!,"3,342.92","1,426.56",confirmed
178,11/10/2025,12/10/2025,1,#REF!,PROMO20,"4,617.00",#REF!,0.00,"5,094.26",confirmed
179,12/10/2025,14/10/2025,3,#REF!,FLASH,"3,399.20",#REF!,519.86,"3,865.88",confirmed
180,7/10/2025,10/10/2025,2,#REF!,CORP,"5,087.70",#REF!,53.92,"5,866.38",confirmed
181,2/11/2025,4/11/2025,4,#REF!,CORP,"4,269.60",#REF!,0.00,"3,832.57",confirmed
182,24/11/2025,27/11/2025,1,#REF!,RACK,0.00,#REF!,43.94,25.50,cancelled
183,27/11/2025,29/11/2025,2,#REF!,CORP,"4,307.40",#REF!,0.00,"6,677.52",confirmed
184,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,7.87,0.00,cancelled
185,4/11/2025,6/11/2025,1,#REF!,RACK,0.00,#REF!,14.77,0.00,cancelled
186,24/11/2025,26/11/2025,4,#REF!,PROMO20,"3,170.70",#REF!,"1,921.39","2,135.82",confirmed
187,12/12/2025,13/12/2025,3,#REF!,RACK,0.00,#REF!,0.00,47.67,cancelled
188,20/12/2025,21/12/2025,2,#REF!,PROMO20,0.00,#REF!,68.63,0.00,cancelled
189,15/12/2025,20/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,82.65,cancelled
190,15/12/2025,18/12/2025,1,#REF!,RACK,"4,490.10",#REF!,12.73,"4,956.38",confirmed
191,25/10/2025,27/10/2025,2,#REF!,PROMO10,"5,294.00",#REF!,953.77,"3,496.75",confirmed
192,22/10/2025,25/10/2025,3,#REF!,PROMO20,"3,766.50",#REF!,789.55,"4,775.13",confirmed
193,16/11/2025,19/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
194,31/10/2025,3/11/2025,4,#REF!,CORP,"5,740.80",#REF!,62.49,"6,102.56",confirmed
195,15/10/2025,19/10/2025,2,#REF!,PROMO20,"6,648.20",#REF!,964.86,"2,134.88",confirmed
196,13/10/2025,15/10/2025,1,#REF!,CORP,0.00,#REF!,0.00,44.61,cancelled
197,8/12/2025,13/12/2025,1,#REF!,PROMO20,0.00,#REF!,29.15,94.75,cancelled
198,18/11/2025,19/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,78.43,cancelled
199,5/12/2025,8/12/2025,4,#REF!,RACK,0.00,#REF!,18.22,15.41,cancelled
200,23/11/2025,24/11/2025,4,#REF!,CORP,"4,583.70",#REF!,0.00,"4,002.73",confirmed
201,4/12/2025,9/12/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,109.33,cancelled
202,19/12/2025,23/12/2025,1,#REF!,CORP,0.00,#REF!,50.69,0.00,cancelled
203,23/11/2025,27/11/2025,2,#REF!,PROMO20,"4,786.00",#REF!,819.22,"1,896.12",confirmed
204,5/11/2025,10/11/2025,1,#REF!,PROMO10,"2,548.70",#REF!,12.79,"3,670.23",confirmed
205,8/11/2025,10/11/2025,2,#REF!,PROMO20,0.00,#REF!,51.95,147.80,cancelled
206,18/10/2025,20/10/2025,3,#REF!,PROMO20,0.00,#REF!,11.37,0.00,cancelled
207,29/12/2025,30/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,42.27,cancelled
208,30/11/2025,5/12/2025,2,#REF!,FLASH,0.00,#REF!,0.00,48.21,cancelled
209,20/10/2025,22/10/2025,2,#REF!,CORP,"5,488.60",#REF!,39.04,"3,237.89",confirmed
210,12/10/2025,14/10/2025,1,#REF!,PROMO10,"5,282.00",#REF!,0.44,"4,034.18",confirmed
211,24/12/2025,27/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,13.45,cancelled
212,21/11/2025,23/11/2025,3,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
213,28/10/2025,30/10/2025,1,#REF!,CORP,"3,843.00",#REF!,0.00,"5,196.48",confirmed
214,26/10/2025,28/10/2025,4,#REF!,PROMO10,0.00,#REF!,29.71,20.39,cancelled
215,8/10/2025,13/10/2025,1,#REF!,PROMO20,0.00,#REF!,12.43,134.27,cancelled
216,20/12/2025,22/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,148.45,cancelled
217,9/11/2025,13/11/2025,3,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
218,17/11/2025,18/11/2025,1,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
219,25/10/2025,29/10/2025,2,#REF!,FLASH,0.00,#REF!,31.40,0.00,cancelled
220,4/10/2025,7/10/2025,2,#REF!,PROMO10,"5,223.40",#REF!,"1,853.53","2,821.23",confirmed
1,29/10/2025,3/11/2025,1,#REF!,RACK,"5,860.00",#REF!,11.16,"4,652.34",confirmed
2,12/10/2025,13/10/2025,2,#REF!,FLASH,"4,443.30",#REF!,"2,245.49","3,187.43",confirmed
3,31/10/2025,2/11/2025,4,#REF!,PROMO20,"2,610.30",#REF!,462.12,"2,867.49",confirmed
4,28/11/2025,2/12/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
5,12/10/2025,14/10/2025,3,#REF!,RACK,"4,626.90",#REF!,615.64,"2,069.84",confirmed
6,6/10/2025,10/10/2025,1,#REF!,FLASH,"3,696.30",#REF!,37.98,"2,133.65",confirmed
7,9/11/2025,13/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,12.55,cancelled
8,21/11/2025,23/11/2025,4,#REF!,CORP,"5,359.00",#REF!,0.00,898.56,confirmed
9,15/12/2025,16/12/2025,1,#REF!,FLASH,"5,071.30",#REF!,0.00,837.08,confirmed
10,22/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,87.52,cancelled
11,1/12/2025,3/12/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
12,1/11/2025,4/11/2025,2,#REF!,FLASH,"3,945.90",#REF!,544.63,"3,835.21",confirmed
13,16/10/2025,20/10/2025,1,#REF!,FLASH,"3,339.00",#REF!,0.00,"2,490.54",confirmed
14,23/12/2025,28/12/2025,1,#REF!,RACK,0.00,#REF!,61.96,0.07,cancelled
15,15/12/2025,17/12/2025,2,#REF!,PROMO10,"5,775.90",#REF!,816.45,"2,964.18",confirmed
16,26/12/2025,31/12/2025,1,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
17,6/12/2025,11/12/2025,4,#REF!,RACK,"4,363.00",#REF!,580.88,"2,779.11",confirmed
18,3/12/2025,8/12/2025,1,#REF!,PROMO20,"5,190.90",#REF!,43.91,"3,911.78",confirmed
19,11/10/2025,12/10/2025,2,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
20,14/11/2025,19/11/2025,2,#REF!,CORP,"4,441.00",#REF!,49.85,942.53,confirmed
21,12/11/2025,14/11/2025,3,#REF!,CORP,0.00,#REF!,13.00,0.00,cancelled
22,7/11/2025,10/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,29.57,cancelled
23,23/10/2025,28/10/2025,4,#REF!,RACK,0.00,#REF!,13.06,31.48,cancelled
24,23/10/2025,26/10/2025,3,#REF!,PROMO10,"3,302.60",#REF!,268.44,"3,044.77",confirmed
25,19/10/2025,20/10/2025,4,#REF!,PROMO10,0.00,#REF!,24.05,0.00,cancelled
26,12/12/2025,17/12/2025,1,#REF!,RACK,0.00,#REF!,55.20,87.34,cancelled
27,23/12/2025,27/12/2025,3,#REF!,RACK,0.00,#REF!,8.87,0.00,cancelled
28,9/11/2025,14/11/2025,4,#REF!,PROMO10,"4,041.90",#REF!,"1,042.94","2,651.92",confirmed
29,17/12/2025,20/12/2025,1,#REF!,PROMO20,"3,611.00",#REF!,38.22,"1,814.52",confirmed
30,18/11/2025,23/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,79.27,cancelled
31,22/11/2025,24/11/2025,2,#REF!,PROMO10,"4,094.00",#REF!,539.09,807.67,confirmed
32,2/10/2025,7/10/2025,3,#REF!,PROMO20,0.00,#REF!,42.59,0.00,cancelled
33,5/12/2025,10/12/2025,4,#REF!,PROMO20,"4,738.50",#REF!,831.74,"1,454.01",confirmed
34,10/10/2025,13/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
35,20/11/2025,24/11/2025,4,#REF!,CORP,"6,221.80",#REF!,0.00,"2,419.72",confirmed
36,19/10/2025,22/10/2025,2,#REF!,FLASH,"4,398.00",#REF!,456.78,"4,963.11",confirmed
37,9/12/2025,10/12/2025,2,#REF!,CORP,0.00,#REF!,8.71,0.00,cancelled
38,7/11/2025,8/11/2025,3,#REF!,CORP,"5,154.30",#REF!,22.26,"2,648.74",confirmed
39,17/10/2025,18/10/2025,2,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
40,20/10/2025,24/10/2025,2,#REF!,CORP,"7,537.40",#REF!,0.00,"4,672.52",confirmed
41,4/12/2025,8/12/2025,3,#REF!,PROMO10,0.00,#REF!,36.62,37.57,cancelled
42,7/11/2025,11/11/2025,2,#REF!,FLASH,0.00,#REF!,49.44,50.59,cancelled
43,14/12/2025,19/12/2025,2,#REF!,RACK,0.00,#REF!,30.92,56.62,cancelled
44,22/10/2025,23/10/2025,1,#REF!,PROMO10,0.00,#REF!,40.28,0.00,cancelled
45,7/11/2025,12/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
46,14/10/2025,18/10/2025,1,#REF!,PROMO20,"4,923.00",#REF!,39.61,"2,632.04",confirmed
47,10/10/2025,12/10/2025,4,#REF!,FLASH,0.00,#REF!,9.44,96.74,cancelled
48,29/12/2025,3/1/2026,1,#REF!,RACK,"5,956.60",#REF!,22.43,"2,253.95",confirmed
49,26/12/2025,28/12/2025,2,#REF!,PROMO10,"3,747.10",#REF!,636.31,"3,573.49",confirmed
50,3/11/2025,6/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,98.02,cancelled
51,9/10/2025,11/10/2025,4,#REF!,PROMO10,"5,236.40",#REF!,"2,246.41","2,573.01",confirmed
52,16/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
53,27/10/2025,31/10/2025,2,#REF!,PROMO20,0.00,#REF!,16.22,35.95,cancelled
54,8/12/2025,13/12/2025,3,#REF!,CORP,"5,675.00",#REF!,36.73,"1,204.29",confirmed
55,19/11/2025,24/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,97.88,cancelled
56,16/10/2025,20/10/2025,4,#REF!,PROMO20,"4,407.30",#REF!,654.64,"3,177.31",confirmed
57,20/11/2025,24/11/2025,1,#REF!,PROMO20,"4,999.80",#REF!,0.00,"3,812.95",confirmed
58,18/12/2025,19/12/2025,2,#REF!,CORP,"6,112.60",#REF!,34.21,"2,412.74",confirmed
59,8/11/2025,10/11/2025,4,#REF!,FLASH,"5,160.00",#REF!,"1,152.17","3,253.16",confirmed
60,2/12/2025,6/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,36.02,cancelled
61,10/11/2025,11/11/2025,4,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
62,9/10/2025,12/10/2025,1,#REF!,RACK,0.00,#REF!,44.89,68.49,cancelled
63,29/10/2025,30/10/2025,4,#REF!,PROMO10,"5,702.00",#REF!,"3,083.12","4,323.46",confirmed
64,4/12/2025,8/12/2025,4,#REF!,RACK,"4,135.00",#REF!,292.05,"3,197.84",confirmed
65,29/12/2025,2/1/2026,1,#REF!,RACK,0.00,#REF!,56.56,23.43,cancelled
66,24/12/2025,28/12/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,92.73,cancelled
67,22/11/2025,27/11/2025,2,#REF!,RACK,0.00,#REF!,24.78,0.00,cancelled
68,29/11/2025,2/12/2025,4,#REF!,CORP,0.00,#REF!,0.00,29.93,cancelled
69,24/10/2025,26/10/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
70,30/10/2025,3/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,20.45,cancelled
71,27/11/2025,29/11/2025,4,#REF!,PROMO20,"4,570.20",#REF!,724.39,"3,017.06",confirmed
72,9/10/2025,13/10/2025,1,#REF!,PROMO10,"3,385.80",#REF!,0.00,"2,003.25",confirmed
73,25/11/2025,26/11/2025,1,#REF!,PROMO20,"3,824.80",#REF!,0.00,"4,283.31",confirmed
74,20/12/2025,23/12/2025,2,#REF!,RACK,"4,830.80",#REF!,679.28,564.88,confirmed
75,14/10/2025,18/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
76,17/11/2025,19/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
77,22/11/2025,27/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
78,16/12/2025,19/12/2025,1,#REF!,PROMO20,"5,649.00",#REF!,0.00,"4,550.16",confirmed
79,17/12/2025,18/12/2025,1,#REF!,CORP,0.00,#REF!,42.70,0.00,cancelled
80,2/12/2025,5/12/2025,1,#REF!,PROMO20,"3,521.00",#REF!,0.00,"3,488.25",confirmed
81,14/11/2025,16/11/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
82,8/12/2025,10/12/2025,1,#REF!,CORP,0.00,#REF!,12.78,73.37,cancelled
